Unnamed: 0,bike_name,price,kms_driven,owner,brand
28189,Suzuki Zeus 125cc,35000.0,11885.0,First Owner,Suzuki
19646,Hero CD Deluxe,18000.0,22824.0,First Owner,Hero
4845,Honda CB Shine,37500.0,20192.0,First Owner,Honda
13060,Honda CB Trigger,43000.0,42837.0,First Owner,Honda
30798,Yamaha Fazer 150cc,25000.0,65000.0,First Owner,Yamaha
25286,Royal Enfield Classic,95500.0,18000.0,First Owner,Royal Enfield
11195,Bajaj Dominar 400,139000.0,21300.0,First Owner,Bajaj
1616,Hero Passion Pro,23000.0,30000.0,Second Owner,Hero
1278,Royal Enfield Bullet,130000.0,6600.0,First Owner,Royal Enfield
4850,KTM Duke 250cc,140000.0,9465.0,First Owner,KTM
24307,Bajaj Platina 100cc,23000.0,20000.0,First Owner,Bajaj
19817,Hero CD Deluxe,18000.0,22824.0,First Owner,Hero
15143,Hero Passion 100cc,15000.0,35000.0,Second Owner,Hero
25512,Bajaj Pulsar 150cc,25000.0,32588.0,First Owner,Bajaj
26133,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,Yamaha
25532,Yamaha Fazer 25,123000.0,14500.0,First Owner,Yamaha
29479,Royal Enfield Classic,87000.0,16336.0,First Owner,Royal Enfield
30388,Honda CB Trigger,43000.0,42837.0,First Owner,Honda
30821,Harley-Davidson Street 750,450000.0,3430.0,First Owner,Harley-Davidson
20064,Hero Passion 100cc,15000.0,35000.0,Second Owner,Hero
2388,Royal Enfield Himalayan,120000.0,15000.0,First Owner,Royal Enfield
3246,Bajaj Avenger Cruise,51000.0,18791.0,First Owner,Bajaj
25561,Yamaha FZ 150cc,45000.0,18742.0,First Owner,Yamaha
26310,Bajaj Pulsar 150cc,25000.0,32588.0,First Owner,Bajaj
21724,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,Suzuki
22682,Bajaj Avenger Street,70000.0,8000.0,First Owner,Bajaj
27381,Bajaj Avenger 220cc,35000.0,60000.0,First Owner,Bajaj
20770,Bajaj Avenger Street,60000.0,20373.0,First Owner,Bajaj
5894,Hero Super Splendor,54000.0,18276.0,First Owner,Hero
29023,Royal Enfield Classic,87000.0,16336.0,First Owner,Royal Enfield
3938,Bajaj Pulsar 150cc,20000.0,66386.0,First Owner,Bajaj
13066,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,Bajaj
9800,Yamaha Fazer 25,123000.0,14500.0,First Owner,Yamaha
22437,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,Bajaj
18536,Royal Enfield Thunderbird,70000.0,13858.0,Second Owner,Royal Enfield
30918,Bajaj Avenger Street,80000.0,7127.0,First Owner,Bajaj
30167,Hero Hunk Rear,25000.0,48587.0,First Owner,Hero
27588,Hero Passion 100cc,15000.0,35000.0,Second Owner,Hero
4847,TVS Apache RTR,95000.0,14000.0,First Owner,TVS
14442,TVS Apache RTR,30000.0,6639.0,First Owner,TVS
3946,Hero Xtreme 200R,90000.0,1406.0,First Owner,Hero
16870,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,Bajaj
24727,Yamaha SZ-RR 150cc,20000.0,52000.0,First Owner,Yamaha
2744,Royal Enfield Thunderbird,64000.0,31571.0,Second Owner,Royal Enfield
32359,Bajaj Avenger 220cc,35000.0,60000.0,First Owner,Bajaj
27775,Honda CB Hornet,87000.0,140.0,First Owner,Honda
32476,Bajaj Pulsar 150cc,22000.0,60857.0,First Owner,Bajaj
17734,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,Suzuki
21022,Yamaha SZ-RR 150cc,20000.0,52000.0,First Owner,Yamaha
14316,Hero CBZ Xtreme,11900.0,34968.0,First Owner,Hero
8610,Hero Karizma ZMR,43000.0,70000.0,First Owner,Hero
4949,Bajaj Pulsar 220F,90000.0,2463.0,First Owner,Bajaj
22873,Honda CB Hornet,87000.0,140.0,First Owner,Honda
13512,Harley-Davidson Street 750,450000.0,3430.0,First Owner,Harley-Davidson
28766,Hero CD Deluxe,18000.0,22824.0,First Owner,Hero
22456,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,Bajaj
14386,Harley-Davidson Street 750,450000.0,3430.0,First Owner,Harley-Davidson
6319,Bajaj Discover 125cc,28000.0,15000.0,First Owner,Bajaj
12573,Hero Hunk Rear,25000.0,48587.0,First Owner,Hero
26768,Honda CB Hornet,87000.0,140.0,First Owner,Honda
29684,Bajaj Platina 100cc,23000.0,20000.0,First Owner,Bajaj
12596,Bajaj Avenger 220cc,41000.0,20245.0,Second Owner,Bajaj
11655,Yamaha SZ-RR 150cc,20000.0,52000.0,First Owner,Yamaha
26383,Hero Passion 100cc,18000.0,3869.0,First Owner,Hero
31512,Royal Enfield Bullet,105000.0,20000.0,First Owner,Royal Enfield
10765,Hero Passion 100cc,18000.0,3869.0,First Owner,Hero
896,Hero Passion Pro,35242.0,3000.0,First Owner,Hero
15291,Yamaha Fazer 25,123000.0,14500.0,First Owner,Yamaha
2476,Royal Enfield Thunderbird,84200.0,21000.0,First Owner,Royal Enfield
27443,Honda CB Trigger,43000.0,42837.0,First Owner,Honda
30463,Bajaj Platina 100cc,23000.0,20000.0,First Owner,Bajaj
30461,Bajaj Dominar 400,139000.0,21300.0,First Owner,Bajaj
22636,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,Suzuki
27864,Royal Enfield Classic,87000.0,16336.0,First Owner,Royal Enfield
9296,TVS Star City,20000.0,49500.0,First Owner,TVS
13172,Bajaj Pulsar 150cc,22000.0,60857.0,First Owner,Bajaj
25565,Royal Enfield Bullet,105000.0,20000.0,First Owner,Royal Enfield
21717,Hero Passion 100cc,15000.0,35000.0,Second Owner,Hero
12131,Bajaj Avenger Street,55005.0,6600.0,First Owner,Bajaj
2848,Royal Enfield Classic,105000.0,11600.0,First Owner,Royal Enfield
5068,Bajaj V15 150cc,52000.0,4725.0,First Owner,Bajaj
928,Yamaha FZ16 150cc,28000.0,100000.0,First Owner,Yamaha
20839,Yamaha Fazer 25,123000.0,14500.0,First Owner,Yamaha
6187,Royal Enfield Bullet,115000.0,23552.0,First Owner,Royal Enfield
465,Royal Enfield Classic,133000.0,8000.0,First Owner,Royal Enfield
5081,Bajaj Discover 100cc,21100.0,21000.0,First Owner,Bajaj
14931,Royal Enfield Classic,95500.0,18000.0,First Owner,Royal Enfield
27572,Harley-Davidson Street 750,450000.0,3430.0,First Owner,Harley-Davidson
8952,Bajaj Pulsar 150cc,32000.0,40000.0,First Owner,Bajaj
26076,Yamaha SZ-RR 150cc,20000.0,52000.0,First Owner,Yamaha
21766,Hero Passion 100cc,18000.0,3869.0,First Owner,Hero
19591,TVS Apache RTR,30000.0,6639.0,First Owner,TVS
4047,Bajaj Avenger Cruise,71000.0,2700.0,First Owner,Bajaj
7760,Hero Passion Pro,39000.0,22000.0,First Owner,Hero
27214,Bajaj Platina 100cc,23000.0,20000.0,First Owner,Bajaj
9534,Bajaj Avenger Street,70000.0,8000.0,First Owner,Bajaj
1668,TVS Apache RR310,200000.0,10550.0,First Owner,TVS
6419,Suzuki GS 150,25000.0,30000.0,First Owner,Suzuki
28055,Hero Passion 100cc,18000.0,3869.0,First Owner,Hero
13132,Bajaj Avenger Street,60000.0,20373.0,First Owner,Bajaj
31300,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,Suzuki
22955,Bajaj Avenger Street,60000.0,20373.0,First Owner,Bajaj
11007,Bajaj Platina 100cc,23000.0,20000.0,First Owner,Bajaj
9642,Bajaj Avenger Street,55005.0,6600.0,First Owner,Bajaj
31227,Royal Enfield Classic,87000.0,16336.0,First Owner,Royal Enfield
13019,Bajaj Dominar 400,139000.0,21300.0,First Owner,Bajaj
13999,Bajaj Avenger Street,70000.0,8000.0,First Owner,Bajaj
18253,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,Bajaj
2361,Royal Enfield Classic,132000.0,9648.0,First Owner,Royal Enfield
29797,Bajaj Pulsar 150cc,22000.0,60857.0,First Owner,Bajaj
4817,Harley-Davidson Street 750,350000.0,8600.0,First Owner,Harley-Davidson
31614,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,Bajaj
11919,Yamaha FZ 150cc,45000.0,18742.0,First Owner,Yamaha
25653,Harley-Davidson Street 750,450000.0,3430.0,First Owner,Harley-Davidson
24922,KTM RC 390cc,196700.0,13216.0,First Owner,KTM
5107,KTM Duke 390cc,133000.0,26000.0,First Owner,KTM
29237,Yamaha Fazer 25,123000.0,14500.0,First Owner,Yamaha
15427,Yamaha Fazer 150cc,25000.0,65000.0,First Owner,Yamaha
3108,Bajaj Discover 125cc,14900.0,99890.0,First Owner,Bajaj
29561,Royal Enfield Classic,95500.0,18000.0,First Owner,Royal Enfield
27289,Bajaj Avenger Street,80000.0,7127.0,First Owner,Bajaj
13764,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,Yamaha
19812,Hero Hunk Rear,25000.0,48587.0,First Owner,Hero
30780,Hero Passion 100cc,15000.0,35000.0,Second Owner,Hero
27335,KTM RC 390cc,196700.0,13216.0,First Owner,KTM
1043,Yamaha FZ16 150cc,32000.0,28000.0,First Owner,Yamaha
12353,Harley-Davidson Street 750,450000.0,3430.0,First Owner,Harley-Davidson
2885,Honda CB Shine,22500.0,17644.0,First Owner,Honda
9758,Hero Passion 100cc,18000.0,3869.0,First Owner,Hero
3353,BMW G 310,360000.0,7093.0,First Owner,BMW
15137,KTM RC 390cc,196700.0,13216.0,First Owner,KTM
31958,Hero Passion 100cc,15000.0,35000.0,Second Owner,Hero
16641,Royal Enfield Classic,95500.0,18000.0,First Owner,Royal Enfield
26194,Bajaj Pulsar NS200,48000.0,41939.0,First Owner,Bajaj
243,Bajaj Avenger 220cc,48000.0,26000.0,First Owner,Bajaj
7668,Royal Enfield Continental,135000.0,7582.0,First Owner,Royal Enfield
30268,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,Bajaj
24884,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,Bajaj
12099,Yamaha Fazer 25,123000.0,14500.0,First Owner,Yamaha
4639,Hero Splendor Plus,24000.0,24593.0,First Owner,Hero
28957,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,Bajaj
20830,Bajaj Platina 100cc,23000.0,20000.0,First Owner,Bajaj
3427,KTM RC 390cc,135000.0,32000.0,First Owner,KTM
5201,Yamaha YZF-R15 2.0,66400.0,27481.0,Second Owner,Yamaha
7178,Honda CB Hornet,70000.0,30000.0,First Owner,Honda
5915,Bajaj Avenger 220cc,32000.0,24530.0,Third Owner,Bajaj
28542,Hero Super Splendor,15600.0,84186.0,First Owner,Hero
14753,Hero CBZ Xtreme,11900.0,34968.0,First Owner,Hero
4305,Hero Splendor NXG,15000.0,56800.0,First Owner,Hero
27478,Hero Super Splendor,15600.0,84186.0,First Owner,Hero
9473,Hero Passion 100cc,18000.0,3869.0,First Owner,Hero
20892,Hero Passion 100cc,18000.0,3869.0,First Owner,Hero
3673,Kawasaki Ninja 650cc,415000.0,8500.0,First Owner,Kawasaki
22732,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,Yamaha
26860,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,Bajaj
5467,Bajaj Pulsar 220cc,26000.0,55686.0,Second Owner,Bajaj
24396,Hero CD Deluxe,18000.0,22824.0,First Owner,Hero
9353,Royal Enfield Bullet,85000.0,38000.0,First Owner,Royal Enfield
28400,Bajaj Pulsar 150cc,25000.0,32588.0,First Owner,Bajaj
1188,TVS Apache RTR,93000.0,9772.0,First Owner,TVS
24415,Hero CD Deluxe,18000.0,22824.0,First Owner,Hero
12480,Royal Enfield Classic,95500.0,18000.0,First Owner,Royal Enfield
23264,Yamaha SZ-RR 150cc,20000.0,52000.0,First Owner,Yamaha
1660,Bajaj Avenger 220cc,32000.0,20500.0,First Owner,Bajaj
2974,Bajaj Avenger 220cc,38000.0,40000.0,First Owner,Bajaj
1655,KTM RC 200cc,138000.0,22000.0,First Owner,KTM
27046,Hero CBZ Xtreme,11900.0,34968.0,First Owner,Hero
18115,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,Yamaha
5070,Yamaha YZF-R15 V3,121000.0,13013.0,First Owner,Yamaha
10022,Bajaj Avenger Street,55005.0,6600.0,First Owner,Bajaj
3874,Yamaha FZ16 150cc,47000.0,18415.0,First Owner,Yamaha
3547,Bajaj Avenger 220cc,60600.0,7200.0,First Owner,Bajaj
428,Royal Enfield Interceptor,265000.0,12900.0,First Owner,Royal Enfield
14398,Bajaj Avenger Street,70000.0,8000.0,First Owner,Bajaj
11420,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,Bajaj
20848,Bajaj Pulsar 150cc,22000.0,60857.0,First Owner,Bajaj
23671,Honda CB Hornet,87000.0,140.0,First Owner,Honda
26794,Bajaj Dominar 400,139000.0,21300.0,First Owner,Bajaj
20338,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,Yamaha
11323,Bajaj Avenger 220cc,41000.0,20245.0,Second Owner,Bajaj
10191,Honda CB Trigger,43000.0,42837.0,First Owner,Honda
18439,Bajaj Avenger Street,55005.0,6600.0,First Owner,Bajaj
29210,Honda CB Trigger,43000.0,42837.0,First Owner,Honda
9739,Royal Enfield Thunderbird,70000.0,13858.0,Second Owner,Royal Enfield
15808,Hero Passion 100cc,15000.0,35000.0,Second Owner,Hero
13740,Harley-Davidson Street 750,450000.0,3430.0,First Owner,Harley-Davidson
18760,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,Suzuki
21464,KTM RC 390cc,196700.0,13216.0,First Owner,KTM
1791,Bajaj Pulsar 150cc,22000.0,19262.0,First Owner,Bajaj
30940,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,Yamaha
27008,Hero CBZ Xtreme,11900.0,34968.0,First Owner,Hero
8873,Bajaj Pulsar NS,29000.0,48500.0,First Owner,Bajaj
14476,Hero Passion Pro,32000.0,12000.0,First Owner,Hero
17163,Yamaha FZ 150cc,45000.0,18742.0,First Owner,Yamaha
29638,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,Bajaj
17767,Bajaj Avenger 220cc,35000.0,60000.0,First Owner,Bajaj
2647,Bajaj Pulsar 150cc,12000.0,32148.0,Second Owner,Bajaj
26073,Bajaj Avenger Street,80000.0,7127.0,First Owner,Bajaj
31396,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,Yamaha
25813,Royal Enfield Thunderbird,70000.0,13858.0,Second Owner,Royal Enfield
24633,Bajaj Avenger Street,55005.0,6600.0,First Owner,Bajaj
32455,Harley-Davidson Street 750,450000.0,3430.0,First Owner,Harley-Davidson
9621,Honda CB Trigger,43000.0,42837.0,First Owner,Honda
14420,Bajaj Avenger 220cc,41000.0,20245.0,Second Owner,Bajaj
12073,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,Yamaha
6745,Hero Splendor Pro,22500.0,35000.0,Third Owner,Hero
28709,Hero Passion 100cc,15000.0,35000.0,Second Owner,Hero
10660,Hero Passion Pro,39000.0,22000.0,First Owner,Hero
3470,Mahindra Mojo 300cc,140000.0,6000.0,Second Owner,Mahindra
25026,Bajaj Avenger Street,60000.0,20373.0,First Owner,Bajaj
30730,Honda CB Trigger,43000.0,42837.0,First Owner,Honda
6534,Honda CBR 150R,55000.0,30000.0,First Owner,Honda
23082,Honda CB Hornet,87000.0,140.0,First Owner,Honda
19637,Royal Enfield Bullet,105000.0,20000.0,First Owner,Royal Enfield
30597,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,Suzuki
7576,Kawasaki Ninja 650cc,333333.0,16000.0,First Owner,Kawasaki
4457,Bajaj Discover 100T,18000.0,22342.0,First Owner,Bajaj
21122,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,Bajaj
26407,Royal Enfield Classic,95500.0,18000.0,First Owner,Royal Enfield
7012,Yamaha Fazer FI,68000.0,9103.0,Second Owner,Yamaha
29001,Honda CB Trigger,43000.0,42837.0,First Owner,Honda
28204,Yamaha SZ-RR 150cc,20000.0,52000.0,First Owner,Yamaha
1122,Honda CB ShineSP,60000.0,5500.0,First Owner,Honda
2564,Honda CBF Stunner,13200.0,37000.0,First Owner,Honda
2536,Royal Enfield Thunderbird,110000.0,24500.0,First Owner,Royal Enfield
7542,Hero CD Dawn,15000.0,80000.0,First Owner,Hero
733,TVS Apache RR310,199999.0,6550.0,First Owner,TVS
23553,Bajaj Pulsar NS200,48000.0,41939.0,First Owner,Bajaj
6179,Yamaha YZF-R15 2.0,110000.0,18692.0,First Owner,Yamaha
6814,Bajaj Avenger 220cc,32000.0,24530.0,Third Owner,Bajaj
5456,Yamaha Gladiator 125cc,20000.0,38500.0,Fourth Owner Or More,Yamaha
19214,Bajaj Pulsar 150cc,22000.0,60857.0,First Owner,Bajaj
12093,Bajaj Avenger Street,55005.0,6600.0,First Owner,Bajaj
725,Royal Enfield Bullet,72378.0,21496.0,First Owner,Royal Enfield
29601,Yamaha Fazer 150cc,25000.0,65000.0,First Owner,Yamaha
3386,Royal Enfield Thunderbird,85000.0,7504.0,Second Owner,Royal Enfield
7306,TVS Apache RTR,36000.0,21578.0,First Owner,TVS
23104,Hero Passion 100cc,15000.0,35000.0,Second Owner,Hero
3396,Bajaj Avenger 220cc,51000.0,25102.0,First Owner,Bajaj
27500,Honda CB Trigger,43000.0,42837.0,First Owner,Honda
9798,KTM RC 390cc,196700.0,13216.0,First Owner,KTM
18081,Bajaj Pulsar NS200,48000.0,41939.0,First Owner,Bajaj
13589,Hero Super Splendor,15600.0,84186.0,First Owner,Hero
3949,Bajaj Discover 100cc,15000.0,11065.0,Second Owner,Bajaj
6531,Hero Ignitor 125cc,33000.0,33000.0,First Owner,Hero
30012,Hero Passion 100cc,18000.0,3869.0,First Owner,Hero
16579,Hero Passion 100cc,18000.0,3869.0,First Owner,Hero
8372,Bajaj Avenger Cruise,80000.0,15500.0,First Owner,Bajaj
12368,Bajaj Avenger 220cc,41000.0,20245.0,Second Owner,Bajaj
21722,Bajaj Pulsar 150cc,22000.0,60857.0,First Owner,Bajaj
19051,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,Bajaj
13199,KTM RC 390cc,196700.0,13216.0,First Owner,KTM
14632,TVS Apache RTR,30000.0,6639.0,First Owner,TVS
266,Royal Enfield Thunderbird,100000.0,25000.0,First Owner,Royal Enfield
30990,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,Bajaj
26833,Bajaj Pulsar 150cc,22000.0,60857.0,First Owner,Bajaj
4199,Benelli TNT 300,192000.0,16000.0,First Owner,Benelli
25318,Royal Enfield Bullet,105000.0,20000.0,First Owner,Royal Enfield
28700,Royal Enfield Classic,87000.0,16336.0,First Owner,Royal Enfield
23168,Honda CB Trigger,43000.0,42837.0,First Owner,Honda
10495,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,Suzuki
29547,Bajaj Avenger 220cc,35000.0,60000.0,First Owner,Bajaj
26396,Bajaj Avenger Street,80000.0,7127.0,First Owner,Bajaj
18347,Bajaj Pulsar NS200,48000.0,41939.0,First Owner,Bajaj
15685,Royal Enfield Classic,87000.0,16336.0,First Owner,Royal Enfield
21298,Bajaj Avenger 220cc,41000.0,20245.0,Second Owner,Bajaj
9309,Bajaj Pulsar AS200,45000.0,30.0,Second Owner,Bajaj
4450,Royal Enfield Classic,74000.0,47518.0,First Owner,Royal Enfield
27336,Bajaj Pulsar 150cc,25000.0,32588.0,First Owner,Bajaj
25980,Honda CB Trigger,43000.0,42837.0,First Owner,Honda
12023,Yamaha Fazer 25,123000.0,14500.0,First Owner,Yamaha
2868,Bajaj Pulsar 135LS,32000.0,34378.0,First Owner,Bajaj
30723,Hero CD Deluxe,18000.0,22824.0,First Owner,Hero
4219,Yamaha YZF-R15 150cc,79000.0,22000.0,First Owner,Yamaha
9655,Bajaj Avenger Street,60000.0,20373.0,First Owner,Bajaj
29819,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,Yamaha
28368,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,Bajaj
16177,Yamaha SZ-RR 150cc,20000.0,52000.0,First Owner,Yamaha
4794,Bajaj XCD 125,10000.0,50745.0,First Owner,Bajaj
7515,Benelli TNT 300,250000.0,11400.0,First Owner,Benelli
26159,Yamaha Fazer 25,123000.0,14500.0,First Owner,Yamaha
729,Bajaj Dominar 400,150800.0,7000.0,First Owner,Bajaj
6872,MV Agusta F3,1500000.0,2000.0,First Owner,MV
24392,Bajaj Avenger Street,70000.0,8000.0,First Owner,Bajaj
9443,Hero CD Deluxe,18000.0,22824.0,First Owner,Hero
13088,Honda CB Hornet,87000.0,140.0,First Owner,Honda
7221,Yamaha Fazer FI,45612.0,36000.0,First Owner,Yamaha
12958,Hero Passion 100cc,15000.0,35000.0,Second Owner,Hero
7918,Bajaj Pulsar 150cc,30000.0,45322.0,First Owner,Bajaj
1092,Honda Dream Yuga,30000.0,61743.0,First Owner,Honda
11604,Hero Hunk Rear,25000.0,48587.0,First Owner,Hero
16975,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,Yamaha
13572,Bajaj Platina 100cc,23000.0,20000.0,First Owner,Bajaj
11931,Yamaha Fazer 150cc,25000.0,65000.0,First Owner,Yamaha
10982,Hero CD Deluxe,18000.0,22824.0,First Owner,Hero
27743,Bajaj Avenger Street,60000.0,20373.0,First Owner,Bajaj
3282,Royal Enfield Thunderbird,115000.0,9100.0,First Owner,Royal Enfield
22709,Bajaj Dominar 400,139000.0,21300.0,First Owner,Bajaj
23647,Royal Enfield Thunderbird,70000.0,13858.0,Second Owner,Royal Enfield
17803,Hero Passion 100cc,15000.0,35000.0,Second Owner,Hero
2867,Bajaj Pulsar 150cc,15000.0,27000.0,First Owner,Bajaj
25352,Yamaha FZ 150cc,45000.0,18742.0,First Owner,Yamaha
7327,Royal Enfield Thunderbird,58000.0,9572.0,First Owner,Royal Enfield
28093,Hero Passion 100cc,18000.0,3869.0,First Owner,Hero
5824,Hero Splendor Pro,21700.0,30000.0,Second Owner,Hero
18285,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,Suzuki
8960,Honda CB ShineSP,54000.0,17000.0,First Owner,Honda
13090,Yamaha Fazer 150cc,25000.0,65000.0,First Owner,Yamaha
2308,Honda CB Unicorn,35000.0,9000.0,Second Owner,Honda
11491,Bajaj Avenger Street,70000.0,8000.0,First Owner,Bajaj
12469,Bajaj Pulsar 150cc,22000.0,60857.0,First Owner,Bajaj
27415,Hero Passion Pro,32000.0,12000.0,First Owner,Hero
8214,Bajaj Pulsar NS200,80000.0,17000.0,First Owner,Bajaj
6202,Hero HF Deluxe,38000.0,11799.0,First Owner,Hero
31674,Hero Passion Pro,39000.0,22000.0,First Owner,Hero
27888,Yamaha Fazer 25,123000.0,14500.0,First Owner,Yamaha
7339,Bajaj Avenger 220cc,35000.0,34000.0,First Owner,Bajaj
16954,Yamaha FZ 150cc,45000.0,18742.0,First Owner,Yamaha
1487,Bajaj Pulsar 135LS,42000.0,11898.0,First Owner,Bajaj
31140,Bajaj Avenger 220cc,41000.0,20245.0,Second Owner,Bajaj
14070,Royal Enfield Bullet,105000.0,20000.0,First Owner,Royal Enfield
8528,Bajaj Pulsar 150cc,22000.0,33256.0,First Owner,Bajaj
13468,Honda CB Hornet,87000.0,140.0,First Owner,Honda
24357,Bajaj Avenger 220cc,41000.0,20245.0,Second Owner,Bajaj
32350,Bajaj Pulsar NS200,48000.0,41939.0,First Owner,Bajaj
8643,Royal Enfield Bullet,75000.0,22805.0,First Owner,Royal Enfield
30829,Royal Enfield Thunderbird,70000.0,13858.0,Second Owner,Royal Enfield
7348,Ducati Monster 797,836000.0,7224.0,First Owner,Ducati
22306,Hero CD Deluxe,18000.0,22824.0,First Owner,Hero
18785,KTM RC 390cc,196700.0,13216.0,First Owner,KTM
21424,Hero Passion 100cc,18000.0,3869.0,First Owner,Hero
23467,Bajaj Avenger 220cc,35000.0,60000.0,First Owner,Bajaj
1282,Bajaj Pulsar AS150,35000.0,35000.0,Second Owner,Bajaj
27630,Bajaj Dominar 400,139000.0,21300.0,First Owner,Bajaj
18993,Suzuki Zeus 125cc,35000.0,11885.0,First Owner,Suzuki
32326,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,Suzuki
18139,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,Bajaj
873,Yamaha YZF-R15 S,89025.0,5800.0,First Owner,Yamaha
14307,Hero CD Deluxe,18000.0,22824.0,First Owner,Hero
14668,Hero CD Deluxe,18000.0,22824.0,First Owner,Hero
17644,Suzuki Zeus 125cc,35000.0,11885.0,First Owner,Suzuki
3710,Royal Enfield Standard,101700.0,20600.0,First Owner,Royal Enfield
27491,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,Bajaj
26019,Yamaha SZ-RR 150cc,20000.0,52000.0,First Owner,Yamaha
20481,Bajaj Avenger 220cc,41000.0,20245.0,Second Owner,Bajaj
18294,Royal Enfield Classic,95500.0,18000.0,First Owner,Royal Enfield
22850,Suzuki Zeus 125cc,35000.0,11885.0,First Owner,Suzuki
273,Royal Enfield Classic,125000.0,11000.0,First Owner,Royal Enfield
1330,Honda CB Shine,25000.0,15500.0,Second Owner,Honda
22427,Honda CB Trigger,43000.0,42837.0,First Owner,Honda
11743,Hero Passion Pro,39000.0,22000.0,First Owner,Hero
3160,KTM RC 390cc,170000.0,8000.0,First Owner,KTM
29337,Hero Passion Pro,39000.0,22000.0,First Owner,Hero
9003,Honda CB Shine,35000.0,25000.0,First Owner,Honda
31875,Suzuki Zeus 125cc,35000.0,11885.0,First Owner,Suzuki
22731,Honda CB Trigger,43000.0,42837.0,First Owner,Honda
423,Bajaj Pulsar NS200,69500.0,28000.0,First Owner,Bajaj
4341,Bajaj Pulsar 135LS,30000.0,50000.0,Second Owner,Bajaj
5198,Bajaj Pulsar 150cc,40000.0,75000.0,First Owner,Bajaj
5863,Bajaj Pulsar AS150,43600.0,15675.0,First Owner,Bajaj
27699,Honda CB Hornet,87000.0,140.0,First Owner,Honda
14198,Bajaj Pulsar 150cc,22000.0,60857.0,First Owner,Bajaj
20604,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,Yamaha
14578,Bajaj Avenger Street,80000.0,7127.0,First Owner,Bajaj
14276,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,Suzuki
1298,Hero Splendor 100cc,21000.0,24000.0,Second Owner,Hero
2320,Hero Splendor Pro,39000.0,20700.0,First Owner,Hero
19984,Bajaj Avenger Street,70000.0,8000.0,First Owner,Bajaj
23094,Bajaj Avenger Street,55005.0,6600.0,First Owner,Bajaj
20589,Suzuki Zeus 125cc,35000.0,11885.0,First Owner,Suzuki
19278,Bajaj Pulsar NS200,48000.0,41939.0,First Owner,Bajaj
8765,Hero Karizma R,32000.0,18000.0,First Owner,Hero
28646,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,Bajaj
13458,Yamaha FZ 150cc,45000.0,18742.0,First Owner,Yamaha
16420,Bajaj Dominar 400,139000.0,21300.0,First Owner,Bajaj
29730,Bajaj Pulsar 150cc,25000.0,32588.0,First Owner,Bajaj
27749,Bajaj Avenger Street,55005.0,6600.0,First Owner,Bajaj
15521,Hero Passion Pro,32000.0,12000.0,First Owner,Hero
17489,Hero CBZ Xtreme,11900.0,34968.0,First Owner,Hero
10868,Hero CD Deluxe,18000.0,22824.0,First Owner,Hero
14850,Hero Passion 100cc,18000.0,3869.0,First Owner,Hero
15281,Bajaj Pulsar 150cc,22000.0,60857.0,First Owner,Bajaj
25584,Royal Enfield Bullet,105000.0,20000.0,First Owner,Royal Enfield
10830,Hero CD Deluxe,18000.0,22824.0,First Owner,Hero
26769,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,Bajaj
